,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
668,1,Brasil,30,Número-índice,145.75,1,Brasil,201403,3º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
669,1,Brasil,30,Número-índice,179.65,1,Brasil,201403,3º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
670,1,Brasil,30,Número-índice,174.39,1,Brasil,201403,3º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
671,1,Brasil,30,Número-índice,183.74,1,Brasil,201403,3º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
672,1,Brasil,30,Número-índice,151.22,1,Brasil,201403,3º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
673,1,Brasil,30,Número-índice,183.04,1,Brasil,201403,3º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
674,1,Brasil,30,Número-índice,279.50,1,Brasil,201403,3º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
675,1,Brasil,30,Número-índice,289.28,1,Brasil,201403,3º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
676,1,Brasil,30,Número-índice,206.11,1,Brasil,201404,4º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
677,1,Brasil,30,Número-índice,146.87,1,Brasil,201404,4º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
678,1,Brasil,30,Número-índice,179.84,1,Brasil,201404,4º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
679,1,Brasil,30,Número-índice,175.15,1,Brasil,201404,4º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
680,1,Brasil,30,Número-índice,186.41,1,Brasil,201404,4º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
681,1,Brasil,30,Número-índice,149.96,1,Brasil,201404,4º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
682,1,Brasil,30,Número-índice,182.72,1,Brasil,201404,4º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
683,1,Brasil,30,Número-índice,261.19,1,Brasil,201404,4º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
684,1,Brasil,30,Número-índice,273.89,1,Brasil,201404,4º trimestre 2014,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
685,1,Brasil,30,Número-índice,210.78,1,Brasil,201501,1º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
686,1,Brasil,30,Número-índice,144.24,1,Brasil,201501,1º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
687,1,Brasil,30,Número-índice,177.88,1,Brasil,201501,1º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
688,1,Brasil,30,Número-índice,173.74,1,Brasil,201501,1º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
689,1,Brasil,30,Número-índice,183.21,1,Brasil,201501,1º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
690,1,Brasil,30,Número-índice,149.27,1,Brasil,201501,1º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
691,1,Brasil,30,Número-índice,177.22,1,Brasil,201501,1º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
692,1,Brasil,30,Número-índice,277.75,1,Brasil,201501,1º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
693,1,Brasil,30,Número-índice,267.36,1,Brasil,201501,1º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
694,1,Brasil,30,Número-índice,204.61,1,Brasil,201502,2º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
695,1,Brasil,30,Número-índice,139.46,1,Brasil,201502,2º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
696,1,Brasil,30,Número-índice,175.29,1,Brasil,201502,2º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
697,1,Brasil,30,Número-índice,169.77,1,Brasil,201502,2º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
698,1,Brasil,30,Número-índice,179.69,1,Brasil,201502,2º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
699,1,Brasil,30,Número-índice,148.10,1,Brasil,201502,2º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
700,1,Brasil,30,Número-índice,164.88,1,Brasil,201502,2º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
701,1,Brasil,30,Número-índice,288.61,1,Brasil,201502,2º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
702,1,Brasil,30,Número-índice,252.87,1,Brasil,201502,2º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
703,1,Brasil,30,Número-índice,203.04,1,Brasil,201503,3º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
704,1,Brasil,30,Número-índice,137.03,1,Brasil,201503,3º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
705,1,Brasil,30,Número-índice,173.47,1,Brasil,201503,3º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
706,1,Brasil,30,Número-índice,167.13,1,Brasil,201503,3º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
707,1,Brasil,30,Número-índice,176.48,1,Brasil,201503,3º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
708,1,Brasil,30,Número-índice,148.37,1,Brasil,201503,3º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
709,1,Brasil,30,Número-índice,155.59,1,Brasil,201503,3º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
710,1,Brasil,30,Número-índice,286.71,1,Brasil,201503,3º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
711,1,Brasil,30,Número-índice,231.01,1,Brasil,201503,3º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
712,1,Brasil,30,Número-índice,207.72,1,Brasil,201504,4º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
713,1,Brasil,30,Número-índice,134.60,1,Brasil,201504,4º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
714,1,Brasil,30,Número-índice,172.67,1,Brasil,201504,4º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
715,1,Brasil,30,Número-índice,165.52,1,Brasil,201504,4º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
716,1,Brasil,30,Número-índice,175.19,1,Brasil,201504,4º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
717,1,Brasil,30,Número-índice,147.06,1,Brasil,201504,4º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
718,1,Brasil,30,Número-índice,147.33,1,Brasil,201504,4º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
719,1,Brasil,30,Número-índice,297.89,1,Brasil,201504,4º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
720,1,Brasil,30,Número-índice,219.94,1,Brasil,201504,4º trimestre 2015,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
721,1,Brasil,30,Número-índice,192.71,1,Brasil,201601,1º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
722,1,Brasil,30,Número-índice,133.81,1,Brasil,201601,1º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
723,1,Brasil,30,Número-índice,172.17,1,Brasil,201601,1º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
724,1,Brasil,30,Número-índice,163.22,1,Brasil,201601,1º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
725,1,Brasil,30,Número-índice,172.91,1,Brasil,201601,1º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
726,1,Brasil,30,Número-índice,149.23,1,Brasil,201601,1º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
727,1,Brasil,30,Número-índice,144.02,1,Brasil,201601,1º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
728,1,Brasil,30,Número-índice,297.53,1,Brasil,201601,1º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
729,1,Brasil,30,Número-índice,207.79,1,Brasil,201601,1º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
730,1,Brasil,30,Número-índice,192.88,1,Brasil,201602,2º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
731,1,Brasil,30,Número-índice,134.12,1,Brasil,201602,2º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
732,1,Brasil,30,Número-índice,171.52,1,Brasil,201602,2º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
733,1,Brasil,30,Número-índice,163.76,1,Brasil,201602,2º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
734,1,Brasil,30,Número-índice,171.87,1,Brasil,201602,2º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
735,1,Brasil,30,Número-índice,148.81,1,Brasil,201602,2º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
736,1,Brasil,30,Número-índice,147.63,1,Brasil,201602,2º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
737,1,Brasil,30,Número-índice,297.12,1,Brasil,201602,2º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
738,1,Brasil,30,Número-índice,228.34,1,Brasil,201602,2º trimestre 2016,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
