data,variavel,grupo,ipca_acum_ano
2020-01-01,IPCA % acum. ano,7101090.Conselho de classe,0.12
2020-01-01,IPCA % acum. ano,7101144.Sobrancelha,-0.26
2020-01-01,IPCA % acum. ano,72.Recreação e fumo,0.53
2020-01-01,IPCA % acum. ano,7201.Recreação,0.65
2020-01-01,IPCA % acum. ano,7201006.Clube,-0.29
2020-01-01,IPCA % acum. ano,7201010.Instrumento musical,-1.07
2020-01-01,IPCA % acum. ano,7201015.Tratamento de animais (clínica),-0.13
2020-01-01,IPCA % acum. ano,7201019.Bicicleta,0.96
2020-01-01,IPCA % acum. ano,7201020.Alimento para animais,0.26
2020-01-01,IPCA % acum. ano,7201023.Brinquedo,1.33
2020-01-01,IPCA % acum. ano,7201054.Casa noturna,1.71
2020-01-01,IPCA % acum. ano,7201063.Jogos de azar,0.0
2020-01-01,IPCA % acum. ano,7201067.Material de caça e pesca,-0.59
2020-01-01,IPCA % acum. ano,7201090.Hospedagem,-0.17
2020-01-01,IPCA % acum. ano,7201095.Pacote turístico,3.6
2020-01-01,IPCA % acum. ano,7201256.Serviço de higiene para animais,-0.19
2020-01-01,IPCA % acum. ano,"7201266.Cinema, teatro e concertos",0.26
2020-01-01,IPCA % acum. ano,7202.Fumo,-0.2
2020-01-01,IPCA % acum. ano,7202041.Cigarro,-0.2
2020-01-01,IPCA % acum. ano,8.Educação,0.16
2020-01-01,IPCA % acum. ano,"81.Cursos, leitura e papelaria",0.16
2020-01-01,IPCA % acum. ano,8101.Cursos regulares,0.0
2020-01-01,IPCA % acum. ano,8101001.Creche,0.0
2020-01-01,IPCA % acum. ano,8101002.Pré-escola,0.0
2020-01-01,IPCA % acum. ano,8101003.Ensino fundamental,0.0
2020-01-01,IPCA % acum. ano,8101004.Ensino médio,0.0
2020-01-01,IPCA % acum. ano,8101005.Ensino superior,0.0
2020-01-01,IPCA % acum. ano,8101006.Pós-graduação,0.0
2020-01-01,IPCA % acum. ano,8101008.Educação de jovens e adultos,0.0
2020-01-01,IPCA % acum. ano,8101045.Curso técnico,0.0
2020-01-01,IPCA % acum. ano,8102.Leitura,1.21
2020-01-01,IPCA % acum. ano,8102001.Jornal diário,0.0
2020-01-01,IPCA % acum. ano,8102004.Revista,0.2
2020-01-01,IPCA % acum. ano,8102007.Livro didático,1.36
2020-01-01,IPCA % acum. ano,8102008.Livro não didático,1.29
2020-01-01,IPCA % acum. ano,8103.Papelaria,0.44
2020-01-01,IPCA % acum. ano,8103001.Caderno,-0.6
2020-01-01,IPCA % acum. ano,8103014.Artigos de papelaria,1.06
2020-01-01,IPCA % acum. ano,8104.Cursos diversos,0.29
2020-01-01,IPCA % acum. ano,8104001.Curso preparatório,0.0
2020-01-01,IPCA % acum. ano,8104003.Curso de idioma,0.0
2020-01-01,IPCA % acum. ano,8104004.Curso de informática,1.63
2020-01-01,IPCA % acum. ano,8104005.Autoescola,0.37
2020-01-01,IPCA % acum. ano,8104006.Atividades físicas,0.56
2020-01-01,IPCA % acum. ano,9.Comunicação,0.12
2020-01-01,IPCA % acum. ano,91.Comunicação,0.12
2020-01-01,IPCA % acum. ano,9101.Comunicação,0.12
2020-01-01,IPCA % acum. ano,9101001.Correio,0.0
2020-01-01,IPCA % acum. ano,9101002.Plano de telefonia fixa,0.0
2020-01-01,IPCA % acum. ano,9101008.Plano de telefonia móvel,0.0
2020-01-01,IPCA % acum. ano,9101010.Tv por assinatura,0.0
2020-01-01,IPCA % acum. ano,9101018.Acesso à internet,0.0
2020-01-01,IPCA % acum. ano,9101019.Aparelho telefônico,0.67
2020-01-01,IPCA % acum. ano,9101115.Serviços de streaming,0.0
2020-01-01,IPCA % acum. ano,"9101116.Combo de telefonia, internet e tv por assinatura",0.0
2020-02-01,IPCA % acum. ano,Índice geral,0.46
2020-02-01,IPCA % acum. ano,1.Alimentação e bebidas,0.5
2020-02-01,IPCA % acum. ano,11.Alimentação no domicílio,0.26
2020-02-01,IPCA % acum. ano,"1101.Cereais, leguminosas e oleaginosas",0.97
2020-02-01,IPCA % acum. ano,1101002.Arroz,2.33
2020-02-01,IPCA % acum. ano,1101051.Feijão - mulatinho,0.6
2020-02-01,IPCA % acum. ano,1101052.Feijão - preto,-0.23
2020-02-01,IPCA % acum. ano,1101053.Feijão - macáçar (fradinho),7.91
2020-02-01,IPCA % acum. ano,1101073.Feijão - carioca (rajado),-4.11
2020-02-01,IPCA % acum. ano,1101079.Milho (em grão),3.14
2020-02-01,IPCA % acum. ano,"1102.Farinhas, féculas e massas",1.58
2020-02-01,IPCA % acum. ano,1102001.Farinha de arroz,-3.43
2020-02-01,IPCA % acum. ano,1102006.Macarrão,-0.67
2020-02-01,IPCA % acum. ano,1102008.Fubá de milho,1.58
2020-02-01,IPCA % acum. ano,1102010.Flocos de milho,-1.02
2020-02-01,IPCA % acum. ano,1102012.Farinha de trigo,-0.22
2020-02-01,IPCA % acum. ano,1102023.Farinha de mandioca,6.57
2020-02-01,IPCA % acum. ano,1102029.Massa semipreparada,2.02
2020-02-01,IPCA % acum. ano,1102061.Macarrão instantâneo,-0.54
2020-02-01,IPCA % acum. ano,"1103.Tubérculos, raízes e legumes",15.6
2020-02-01,IPCA % acum. ano,1103002.Batata-doce,11.68
2020-02-01,IPCA % acum. ano,1103003.Batata-inglesa,6.97
2020-02-01,IPCA % acum. ano,1103004.Inhame,-4.57
2020-02-01,IPCA % acum. ano,1103005.Mandioca (aipim),0.58
2020-02-01,IPCA % acum. ano,1103020.Abobrinha,19.58
2020-02-01,IPCA % acum. ano,1103025.Pepino,9.49
2020-02-01,IPCA % acum. ano,1103026.Pimentão,-11.28
2020-02-01,IPCA % acum. ano,1103028.Tomate,35.17
2020-02-01,IPCA % acum. ano,1103043.Cebola,-8.17
2020-02-01,IPCA % acum. ano,1103044.Cenoura,36.51
2020-02-01,IPCA % acum. ano,1104.Açúcares e derivados,1.97
2020-02-01,IPCA % acum. ano,1104003.Açúcar refinado,1.15
2020-02-01,IPCA % acum. ano,1104004.Açúcar cristal,7.03
2020-02-01,IPCA % acum. ano,1104018.Balas,-2.14
2020-02-01,IPCA % acum. ano,1104023.Chocolate em barra e bombom,2.09
2020-02-01,IPCA % acum. ano,1104032.Sorvete,0.32
2020-02-01,IPCA % acum. ano,1104052.Chocolate e achocolatado em pó,0.8
2020-02-01,IPCA % acum. ano,1104060.Doce de frutas em pasta,-2.02
2020-02-01,IPCA % acum. ano,1104067.Açúcar demerara,-2.85
2020-02-01,IPCA % acum. ano,1105.Hortaliças e verduras,6.19
2020-02-01,IPCA % acum. ano,1105001.Alface,8.66
2020-02-01,IPCA % acum. ano,1105004.Coentro,8.04
2020-02-01,IPCA % acum. ano,1105005.Couve,3.22
2020-02-01,IPCA % acum. ano,1105006.Couve-flor,6.34
2020-02-01,IPCA % acum. ano,1105010.Repolho,6.49
2020-02-01,IPCA % acum. ano,1105012.Cheiro-verde,3.01
2020-02-01,IPCA % acum. ano,1105019.Brócolis,4.11
2020-02-01,IPCA % acum. ano,1106.Frutas,1.5
2020-02-01,IPCA % acum. ano,1106001.Banana-da-terra,0.96
2020-02-01,IPCA % acum. ano,1106003.Abacaxi,-1.59
2020-02-01,IPCA % acum. ano,1106004.Abacate,-16.42
2020-02-01,IPCA % acum. ano,1106005.Banana - d'água,-6.5
2020-02-01,IPCA % acum. ano,1106006.Banana - maçã,14.43
2020-02-01,IPCA % acum. ano,1106008.Banana - prata,11.25
2020-02-01,IPCA % acum. ano,1106011.Laranja - baía,-2.64
2020-02-01,IPCA % acum. ano,1106012.Laranja - lima,8.4
2020-02-01,IPCA % acum. ano,1106015.Limão,-44.76
2020-02-01,IPCA % acum. ano,1106017.Maçã,6.38
2020-02-01,IPCA % acum. ano,1106018.Mamão,-4.86
2020-02-01,IPCA % acum. ano,1106019.Manga,10.94
2020-02-01,IPCA % acum. ano,1106020.Maracujá,15.12
2020-02-01,IPCA % acum. ano,1106021.Melancia,-8.46
2020-02-01,IPCA % acum. ano,1106022.Melão,-6.33
2020-02-01,IPCA % acum. ano,1106023.Pera,4.11
2020-02-01,IPCA % acum. ano,1106027.Tangerina,-0.33
2020-02-01,IPCA % acum. ano,1106028.Uva,-2.89
2020-02-01,IPCA % acum. ano,1106039.Laranja - pera,8.16
2020-02-01,IPCA % acum. ano,1106051.Morango,1.56
2020-02-01,IPCA % acum. ano,1106084.Goiaba,1.57
2020-02-01,IPCA % acum. ano,1107.Carnes,-7.42
2020-02-01,IPCA % acum. ano,1107009.Fígado,0.36
2020-02-01,IPCA % acum. ano,1107018.Carne de porco,-1.37
2020-02-01,IPCA % acum. ano,1107031.Carne de carneiro,-5.99
2020-02-01,IPCA % acum. ano,1107081.Cupim,2.13
2020-02-01,IPCA % acum. ano,1107084.Contrafilé,-9.84
2020-02-01,IPCA % acum. ano,1107085.Filé-mignon,-15.88
2020-02-01,IPCA % acum. ano,1107087.Chã de dentro,-10.59
2020-02-01,IPCA % acum. ano,1107088.Alcatra,-13.01
2020-02-01,IPCA % acum. ano,1107089.Patinho,-12.19
2020-02-01,IPCA % acum. ano,1107090.Lagarto redondo,-6.46
2020-02-01,IPCA % acum. ano,1107091.Lagarto comum,-7.7
2020-02-01,IPCA % acum. ano,1107093.Músculo,-2.71
2020-02-01,IPCA % acum. ano,1107094.Pá,-4.13
2020-02-01,IPCA % acum. ano,1107095.Acém,-6.79
2020-02-01,IPCA % acum. ano,1107096.Peito,-1.59
2020-02-01,IPCA % acum. ano,1107097.Capa de filé,-3.36
2020-02-01,IPCA % acum. ano,1107099.Costela,-3.01
2020-02-01,IPCA % acum. ano,1107208.Picanha,-5.47
2020-02-01,IPCA % acum. ano,1108.Pescados,3.43
2020-02-01,IPCA % acum. ano,1108002.Peixe - anchova,2.91
2020-02-01,IPCA % acum. ano,1108004.Peixe - corvina,6.97
2020-02-01,IPCA % acum. ano,1108011.Peixe - tainha,7.09
2020-02-01,IPCA % acum. ano,1108012.Peixe - sardinha,0.31
2020-02-01,IPCA % acum. ano,1108013.Camarão,0.62
2020-02-01,IPCA % acum. ano,1108019.Peixe - cavala,5.71
2020-02-01,IPCA % acum. ano,1108029.Peixe - cação,3.63
2020-02-01,IPCA % acum. ano,1108031.Peixe - merluza,1.2
2020-02-01,IPCA % acum. ano,1108032.Peixe - serra,-0.18
2020-02-01,IPCA % acum. ano,1108038.Peixe - pescada,10.82
2020-02-01,IPCA % acum. ano,1108045.Caranguejo,4.6
2020-02-01,IPCA % acum. ano,1108049.Peixe - castanha,4.52
2020-02-01,IPCA % acum. ano,1108052.Peixe - palombeta,-5.3
2020-02-01,IPCA % acum. ano,1108072.Peixe - curimatã,2.26
2020-02-01,IPCA % acum. ano,1108075.Peixe - salmão,1.6
2020-02-01,IPCA % acum. ano,1108080.Peixe - tilápia,2.44
2020-02-01,IPCA % acum. ano,1108087.Peixe - tambaqui,-2.0
2020-02-01,IPCA % acum. ano,1108088.Peixe - dourada,3.38
2020-02-01,IPCA % acum. ano,1108092.Peixe - filhote,18.31
2020-02-01,IPCA % acum. ano,1108096.Peixe - peroá,3.72
2020-02-01,IPCA % acum. ano,1108112.Peixe - pintado,1.83
2020-02-01,IPCA % acum. ano,1108125.Peixe - aruanã,-0.71
2020-02-01,IPCA % acum. ano,1109.Carnes e peixes industrializados,2.39
2020-02-01,IPCA % acum. ano,1109002.Presunto,2.74
2020-02-01,IPCA % acum. ano,1109007.Salsicha,1.95
2020-02-01,IPCA % acum. ano,1109008.Linguiça,2.53
2020-02-01,IPCA % acum. ano,1109010.Mortadela,0.02
2020-02-01,IPCA % acum. ano,1109012.Salame,4.65
2020-02-01,IPCA % acum. ano,1109023.Bacalhau,0.57
2020-02-01,IPCA % acum. ano,1109056.Carne-seca e de sol,3.24
2020-02-01,IPCA % acum. ano,1109058.Carne de porco salgada e defumada,-0.37
2020-02-01,IPCA % acum. ano,1110.Aves e ovos,2.64
2020-02-01,IPCA % acum. ano,1110009.Frango inteiro,2.65
2020-02-01,IPCA % acum. ano,1110010.Frango em pedaços,2.3
2020-02-01,IPCA % acum. ano,1110044.Ovo de galinha,3.45
2020-02-01,IPCA % acum. ano,1111.Leites e derivados,0.72
2020-02-01,IPCA % acum. ano,1111004.Leite longa vida,0.47
2020-02-01,IPCA % acum. ano,1111008.Leite condensado,2.87
2020-02-01,IPCA % acum. ano,1111009.Leite em pó,1.0
2020-02-01,IPCA % acum. ano,1111011.Queijo,0.55
2020-02-01,IPCA % acum. ano,1111019.Iogurte e bebidas lácteas,0.99
2020-02-01,IPCA % acum. ano,1111021.Requeijão,3.73
2020-02-01,IPCA % acum. ano,1111031.Manteiga,0.35
2020-02-01,IPCA % acum. ano,1111038.Leite fermentado,-1.27
2020-02-01,IPCA % acum. ano,1112.Panificados,1.15
2020-02-01,IPCA % acum. ano,1112003.Biscoito,0.72
2020-02-01,IPCA % acum. ano,1112015.Pão francês,1.67
2020-02-01,IPCA % acum. ano,1112017.Pão doce,-0.31
2020-02-01,IPCA % acum. ano,1112018.Pão de forma,1.92
2020-02-01,IPCA % acum. ano,1112019.Bolo,-0.13
2020-02-01,IPCA % acum. ano,1112025.Pão de queijo,1.11
2020-02-01,IPCA % acum. ano,1113.Óleos e gorduras,2.04
2020-02-01,IPCA % acum. ano,1113013.Óleo de soja,4.07
2020-02-01,IPCA % acum. ano,1113014.Azeite de oliva,-1.43
2020-02-01,IPCA % acum. ano,1113040.Margarina,0.4
2020-02-01,IPCA % acum. ano,1114.Bebidas e infusões,0.19
2020-02-01,IPCA % acum. ano,1114001.Suco de frutas,0.56
2020-02-01,IPCA % acum. ano,1114003.Polpa de fruta (congelada),0.02
2020-02-01,IPCA % acum. ano,1114004.Açaí (emulsão),19.38
2020-02-01,IPCA % acum. ano,1114022.Café moído,-0.68
2020-02-01,IPCA % acum. ano,1114023.Café solúvel,1.34
2020-02-01,IPCA % acum. ano,1114083.Refrigerante e água mineral,-0.19
2020-02-01,IPCA % acum. ano,1114084.Cerveja,-1.16
2020-02-01,IPCA % acum. ano,1114085.Outras bebidas alcoólicas,-0.1
2020-02-01,IPCA % acum. ano,1114087.Vinho,0.06
2020-02-01,IPCA % acum. ano,1114090.Suco em pó,-0.89
2020-02-01,IPCA % acum. ano,1114091.Chá mate (erva mate),0.41
2020-02-01,IPCA % acum. ano,1115.Enlatados e conservas,1.07
2020-02-01,IPCA % acum. ano,1115013.Alimento infantil,-0.29
2020-02-01,IPCA % acum. ano,1115016.Palmito em conserva,0.73
2020-02-01,IPCA % acum. ano,1115017.Pepino em conserva,3.6
2020-02-01,IPCA % acum. ano,1115039.Sardinha em conserva,0.76
2020-02-01,IPCA % acum. ano,1115050.Salsicha em conserva,-0.36
2020-02-01,IPCA % acum. ano,1115056.Sopa desidratada,-0.37
2020-02-01,IPCA % acum. ano,1115057.Azeitona,0.93
2020-02-01,IPCA % acum. ano,1115058.Milho-verde em conserva,2.92
2020-02-01,IPCA % acum. ano,1115075.Atum em conserva,-0.24
2020-02-01,IPCA % acum. ano,1116.Sal e condimentos,2.28
2020-02-01,IPCA % acum. ano,1116001.Leite de coco,2.13
2020-02-01,IPCA % acum. ano,1116005.Atomatado,0.73
2020-02-01,IPCA % acum. ano,1116010.Alho,6.09
2020-02-01,IPCA % acum. ano,1116013.Sal,-0.06
2020-02-01,IPCA % acum. ano,1116022.Colorau,1.43
2020-02-01,IPCA % acum. ano,1116023.Caldo de tucupi,-0.76
2020-02-01,IPCA % acum. ano,1116026.Fermento,-0.19
2020-02-01,IPCA % acum. ano,1116033.Maionese,0.18
2020-02-01,IPCA % acum. ano,1116041.Vinagre,-0.25
2020-02-01,IPCA % acum. ano,1116048.Caldo concentrado,0.29
2020-02-01,IPCA % acum. ano,1116071.Tempero misto,0.82
2020-02-01,IPCA % acum. ano,12.Alimentação fora do domicílio,1.04
2020-02-01,IPCA % acum. ano,1201.Alimentação fora do domicílio,1.04
2020-02-01,IPCA % acum. ano,1201001.Refeição,1.41
2020-02-01,IPCA % acum. ano,1201003.Lanche,0.45
2020-02-01,IPCA % acum. ano,1201007.Refrigerante e água mineral,0.75
2020-02-01,IPCA % acum. ano,1201009.Cafezinho,-0.2
2020-02-01,IPCA % acum. ano,1201048.Cerveja,0.42
2020-02-01,IPCA % acum. ano,1201051.Outras bebidas alcoólicas,0.23
2020-02-01,IPCA % acum. ano,1201052.Vinho,-0.52
2020-02-01,IPCA % acum. ano,1201061.Doces,0.74
2020-02-01,IPCA % acum. ano,1201088.Sorvete,-0.95
2020-02-01,IPCA % acum. ano,2.Habitação,0.15
2020-02-01,IPCA % acum. ano,21.Encargos e manutenção,0.81
2020-02-01,IPCA % acum. ano,2101.Aluguel e taxas,0.89
2020-02-01,IPCA % acum. ano,2101001.Aluguel residencial,0.8
2020-02-01,IPCA % acum. ano,2101002.Condomínio,1.5
2020-02-01,IPCA % acum. ano,2101004.Taxa de água e esgoto,0.32
2020-02-01,IPCA % acum. ano,2101012.Mudança,0.0
2020-02-01,IPCA % acum. ano,2103.Reparos,0.54
2020-02-01,IPCA % acum. ano,2103005.Ferragens,-0.57
2020-02-01,IPCA % acum. ano,2103008.Material de eletricidade,1.16
2020-02-01,IPCA % acum. ano,2103012.Vidro,3.53
2020-02-01,IPCA % acum. ano,2103014.Tinta,0.76
2020-02-01,IPCA % acum. ano,2103032.Revestimento de piso e parede,1.14
2020-02-01,IPCA % acum. ano,2103038.Madeira e taco,-1.57
2020-02-01,IPCA % acum. ano,2103039.Cimento,1.91
2020-02-01,IPCA % acum. ano,2103040.Tijolo,0.39
2020-02-01,IPCA % acum. ano,2103041.Material hidráulico,-1.25
2020-02-01,IPCA % acum. ano,2103042.Mão de obra,0.37
2020-02-01,IPCA % acum. ano,2103048.Areia,0.04
2020-02-01,IPCA % acum. ano,2103049.Pedras,0.79
2020-02-01,IPCA % acum. ano,2103055.Telha,0.32
2020-02-01,IPCA % acum. ano,2104.Artigos de limpeza,0.38
2020-02-01,IPCA % acum. ano,2104003.Saco para lixo,-0.11
2020-02-01,IPCA % acum. ano,2104005.Água sanitária,-0.04
2020-02-01,IPCA % acum. ano,2104008.Detergente,-0.3
2020-02-01,IPCA % acum. ano,2104009.Sabão em pó,1.01
2020-02-01,IPCA % acum. ano,2104012.Desinfetante,-0.35
2020-02-01,IPCA % acum. ano,2104015.Sabão em barra,-0.79
2020-02-01,IPCA % acum. ano,2104016.Esponja de limpeza,-2.19
2020-02-01,IPCA % acum. ano,2104019.Sabão líquido,-2.13
2020-02-01,IPCA % acum. ano,2104020.Limpador multiuso,0.67
2020-02-01,IPCA % acum. ano,2104041.Papel toalha,-4.03
2020-02-01,IPCA % acum. ano,2104085.Amaciante e alvejante,1.0
2020-02-01,IPCA % acum. ano,22.Combustíveis e energia,-1.02
2020-02-01,IPCA % acum. ano,2201.Combustíveis (domésticos),0.92
2020-02-01,IPCA % acum. ano,2201003.Carvão vegetal,-0.31
2020-02-01,IPCA % acum. ano,2201004.Gás de botijão,0.94
2020-02-01,IPCA % acum. ano,2201005.Gás encanado,0.83
2020-02-01,IPCA % acum. ano,2202.Energia elétrica residencial,-1.55
2020-02-01,IPCA % acum. ano,2202003.Energia elétrica residencial,-1.55
2020-02-01,IPCA % acum. ano,3.Artigos de residência,-0.15
2020-02-01,IPCA % acum. ano,31.Móveis e utensílios,-0.29
2020-02-01,IPCA % acum. ano,3101.Mobiliário,-0.56
2020-02-01,IPCA % acum. ano,3101002.Móvel para sala,-0.47
2020-02-01,IPCA % acum. ano,3101003.Móvel para quarto,-0.69
2020-02-01,IPCA % acum. ano,3101015.Móvel para copa e cozinha,-0.19
2020-02-01,IPCA % acum. ano,3101016.Móvel infantil,-2.03
2020-02-01,IPCA % acum. ano,3101017.Colchão,-1.12
2020-02-01,IPCA % acum. ano,3102.Utensílios e enfeites,0.3
2020-02-01,IPCA % acum. ano,3102001.Artigos de iluminação,-0.61
2020-02-01,IPCA % acum. ano,3102005.Tapete,-0.62
2020-02-01,IPCA % acum. ano,3102006.Cortina,-0.05
2020-02-01,IPCA % acum. ano,3102007.Utensílios de metal,1.56
2020-02-01,IPCA % acum. ano,3102009.Utensílios de vidro e louça,-0.66
2020-02-01,IPCA % acum. ano,3102010.Utensílios de plástico,0.14
2020-02-01,IPCA % acum. ano,3102035.Flores naturais,-2.71
2020-02-01,IPCA % acum. ano,3102337.Utensílios para bebê,1.95
2020-02-01,IPCA % acum. ano,"3103.Cama, mesa e banho",-0.19
2020-02-01,IPCA % acum. ano,3103001.Roupa de cama,-0.18
2020-02-01,IPCA % acum. ano,3103003.Roupa de banho,-0.53
2020-02-01,IPCA % acum. ano,32.Aparelhos eletroeletrônicos,-0.06
2020-02-01,IPCA % acum. ano,3201.Eletrodomésticos e equipamentos,-0.05
2020-02-01,IPCA % acum. ano,3201001.Refrigerador,0.31
2020-02-01,IPCA % acum. ano,3201002.Ar-condicionado,-2.26
2020-02-01,IPCA % acum. ano,3201006.Máquina de lavar roupa,-0.72
2020-02-01,IPCA % acum. ano,3201013.Ventilador,-0.12
2020-02-01,IPCA % acum. ano,3201021.Fogão,1.56
2020-02-01,IPCA % acum. ano,3201050.Chuveiro elétrico,0.44
2020-02-01,IPCA % acum. ano,"3202.Tv, som e informática",-0.08
2020-02-01,IPCA % acum. ano,3202001.Televisor,0.56
2020-02-01,IPCA % acum. ano,3202003.Aparelho de som,-0.83
2020-02-01,IPCA % acum. ano,3202008.Videogame (console),-2.84
2020-02-01,IPCA % acum. ano,3202028.Computador pessoal,-0.97
2020-02-01,IPCA % acum. ano,33.Consertos e manutenção,0.16
2020-02-01,IPCA % acum. ano,3301.Consertos e manutenção,0.16
2020-02-01,IPCA % acum. ano,3301002.Conserto de refrigerador,-0.07
2020-02-01,IPCA % acum. ano,3301006.Conserto de televisor,-5.15
2020-02-01,IPCA % acum. ano,3301015.Conserto de máquina de lavar roupa,1.88
2020-02-01,IPCA % acum. ano,3301022.Reforma de estofado,1.87
2020-02-01,IPCA % acum. ano,3301088.Conserto de aparelho celular,-0.06
2020-02-01,IPCA % acum. ano,3301130.Conserto de bicicleta,-0.16
2020-02-01,IPCA % acum. ano,4.Vestuário,-1.21
2020-02-01,IPCA % acum. ano,41.Roupas,-1.62
2020-02-01,IPCA % acum. ano,4101.Roupa masculina,-1.41
2020-02-01,IPCA % acum. ano,4101002.Calça comprida masculina,-0.39
2020-02-01,IPCA % acum. ano,4101005.Agasalho masculino,-2.73
2020-02-01,IPCA % acum. ano,4101006.Bermuda/short masculino,-1.13
2020-02-01,IPCA % acum. ano,4101008.Cueca,-1.91
2020-02-01,IPCA % acum. ano,4101009.Camisa/camiseta masculina,-1.96
2020-02-01,IPCA % acum. ano,4102.Roupa feminina,-2.4
2020-02-01,IPCA % acum. ano,4102002.Calça comprida feminina,-2.75
2020-02-01,IPCA % acum. ano,4102003.Agasalho feminino,-2.55
2020-02-01,IPCA % acum. ano,4102004.Saia,-2.11
2020-02-01,IPCA % acum. ano,4102005.Vestido,-1.86
2020-02-01,IPCA % acum. ano,4102008.Blusa,-2.96
2020-02-01,IPCA % acum. ano,4102010.Lingerie,-0.62
2020-02-01,IPCA % acum. ano,4102013.Bermuda/short feminino,-1.7
2020-02-01,IPCA % acum. ano,4103.Roupa infantil,-0.26
2020-02-01,IPCA % acum. ano,4103001.Uniforme escolar,2.01
2020-02-01,IPCA % acum. ano,4103002.Calça comprida infantil,-1.15
2020-02-01,IPCA % acum. ano,4103005.Agasalho infantil,-2.35
2020-02-01,IPCA % acum. ano,4103007.Vestido infantil,-2.03
2020-02-01,IPCA % acum. ano,4103008.Bermuda/short infantil,-1.39
2020-02-01,IPCA % acum. ano,4103011.Camisa/camiseta infantil,-0.53
2020-02-01,IPCA % acum. ano,4103031.Conjunto infantil,0.58
2020-02-01,IPCA % acum. ano,42.Calçados e acessórios,-0.72
2020-02-01,IPCA % acum. ano,4201.Calçados e acessórios,-0.72
2020-02-01,IPCA % acum. ano,4201002.Sapato masculino,-0.73
2020-02-01,IPCA % acum. ano,4201003.Sapato feminino,-1.54
2020-02-01,IPCA % acum. ano,4201004.Sapato infantil,-2.03
2020-02-01,IPCA % acum. ano,4201015.Bolsa,0.06
2020-02-01,IPCA % acum. ano,4201040.Mochila,-1.9
2020-02-01,IPCA % acum. ano,4201063.Tênis,0.14
2020-02-01,IPCA % acum. ano,4201098.Sandália/chinelo,-1.45
2020-02-01,IPCA % acum. ano,43.Joias e bijuterias,2.01
2020-02-01,IPCA % acum. ano,4301.Joias e bijuterias,2.01
2020-02-01,IPCA % acum. ano,4301001.Bijuteria,-0.7
2020-02-01,IPCA % acum. ano,4301002.Joia,3.26
2020-02-01,IPCA % acum. ano,4301004.Relógio de pulso,-0.33
2020-02-01,IPCA % acum. ano,44.Tecidos e armarinho,-0.17
2020-02-01,IPCA % acum. ano,4401.Tecidos e armarinho,-0.17
2020-02-01,IPCA % acum. ano,4401001.Tecido,-0.52
2020-02-01,IPCA % acum. ano,4401002.Artigos de armarinho,1.47
2020-02-01,IPCA % acum. ano,5.Transportes,0.1
2020-02-01,IPCA % acum. ano,51.Transportes,0.1
2020-02-01,IPCA % acum. ano,5101.Transporte público,-1.84
2020-02-01,IPCA % acum. ano,5101001.Ônibus urbano,1.14
2020-02-01,IPCA % acum. ano,5101002.Táxi,0.47
2020-02-01,IPCA % acum. ano,5101004.Trem,2.19
2020-02-01,IPCA % acum. ano,5101006.Ônibus intermunicipal,3.15
2020-02-01,IPCA % acum. ano,5101007.Ônibus interestadual,-1.19
2020-02-01,IPCA % acum. ano,5101010.Passagem aérea,-13.14
2020-02-01,IPCA % acum. ano,5101011.Metrô,2.31
2020-02-01,IPCA % acum. ano,5101026.Transporte escolar,2.57
2020-02-01,IPCA % acum. ano,5101051.Transporte por aplicativo,-2.58
2020-02-01,IPCA % acum. ano,5101053.Integração transporte público,2.29
2020-02-01,IPCA % acum. ano,5102.Veículo próprio,0.44
2020-02-01,IPCA % acum. ano,5102001.Automóvel novo,1.06
2020-02-01,IPCA % acum. ano,5102004.Emplacamento e licença,0.61
2020-02-01,IPCA % acum. ano,5102005.Seguro voluntário de veículo,1.98
2020-02-01,IPCA % acum. ano,5102006.Multa,0.0
2020-02-01,IPCA % acum. ano,5102007.Óleo lubrificante,0.95
2020-02-01,IPCA % acum. ano,5102009.Acessórios e peças,-0.06
2020-02-01,IPCA % acum. ano,5102010.Pneu,0.01
2020-02-01,IPCA % acum. ano,5102011.Conserto de automóvel,-0.09
2020-02-01,IPCA % acum. ano,5102013.Estacionamento,-0.14
2020-02-01,IPCA % acum. ano,5102015.Pedágio,0.1
